clause_id,source_doc,domain,raw_text,word_count,pattern_label
C01232,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"Provided You have used the Licensed Marks in accordance with this Franchise Agreement and AIRSOPURE's Operations Manual, AIRSOPURE will defend You at AIRSOPURE's expense against any third Party claim, suit or demand involving the Licensed Marks and arising out of Your use thereof. In the event that You have not used the Licensed Marks in accordance with this Agreement, AIRSOPURE shall defend You, at Your expense, against such third Party claims, suits or demands",74,numbered_clause
C01233,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"In the event of any litigation or administrative proceeding relating to the Licensed Marks, You shall execute any and all documents and do all acts as may, in the opinion of AIRSOPURE, be necessary to carry out such defense or prosecution, including, but not limited to, becoming a nominal Party to any legal action. Except to the extent that such litigation is the result of Your use of the Proprietary Marks in a manner inconsistent with the terms of this Agreement, AIRSOPURE agrees to reimburse You for its out-of-pocket costs in performing such acts, except that You shall bear the salary costs of its employees, and AIRSOPURE shall bear the cost of any judgment or settlement",116,numbered_clause
C01234,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,AIRSOPURE shall provide You with one copy of AIRSOPURE's Operations Manual covering the proper operating and marketing techniques and the standards and specifications for operation of the Franchise. You agree to fully comply with the Operations Manual in its entirety as an essential aspect of Your obligations under this Agreement. Failure to so comply shall be treated as a breach of this Agreement,63,numbered_clause
C01235,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"AIRSOPURE may from time to time revise the contents of the Operations Manual, and You expressly agree to comply with each new or changed standard, specification or procedure set forth therein. You shall at all times ensure that Your copy of the Operations Manual is kept current and up to date. In the event of any dispute as to the content of the Operations Manual, the terms of the master copy of the Operations Manual maintained by AIRSOPURE at AIRSOPURE's home office shall be controlling",85,numbered_clause
C01236,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"During the term of this Agreement, You shall maintain and preserve, for at least five years from the date of their preparation, full, complete, and accurate, books, records and accounts in the form and manner prescribed by AIRSOPURE from time to time in the Operations Manual or otherwise in writing",50,numbered_clause
C01237,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You shall, at Your expense, submit to AIRSOPURE, by the 7th day of each month, a monthly statement on forms prescribed by AIRSOPURE accurately reflecting gross sales of the Franchise for the preceding calendar month. Each statement shall accompany Your monthly royalty and advertising fund fee payments and shall be signed by You attesting that it is true and correct",60,numbered_clause
C01238,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You shall, at Your expense, submit to AIRSOPURE an annual financial statement for the Franchise, which includes an income statement prepared in accordance with generally accepted accounting principals, within 90 days of the end of each fiscal year during the term hereof. Each statement shall be signed by You attesting that it is true and correct",56,numbered_clause
C01239,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You shall submit to AIRSOPURE for review and auditing such other forms, reports",13,numbered_clause
C01240,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"records, information and data, as AIRSOPURE may reasonably request in writing",11,paragraph
C01241,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"reasonable accounting and attorneys' fees). The foregoing remedies shall be in addition to any other remedies AIRSOPURE may have, including without limitation, the remedies for default",26,paragraph
C01242,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,You shall submit to AIRSOPURE for review prior to use samples of all advertising and promotional materials that have not been previously approved by AIRSOPURE. AIRSOPURE shall notify You of its approval or disapproval within 7 days or less from the date of receipt by AIRSOPURE of such materials. Failure by You to obtain the prior approval in writing of AIRSOPURE for all advertising and promotional materials shall be a violation of this Agreement,74,numbered_clause
C01243,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"AIRSOPURE has established an advertising fund (the ""Fund"") to build recognition of the Products and the Licensed Marks and to promote AIRSOPURE's Products and the Franchise. You shall participate in the Fund, in addition to Your obligation to conduct local advertising of the Franchise, on the basis described in Paragraph 3.01.D above",52,numbered_clause
C01244,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,The Fund shall be maintained in a separate bank account,10,spacy_sentence
C01245,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"Upon request by You, AIRSOPURE will provide an annual accounting of amounts spent from the Fund, including a reasonable allocation to cover AIRSOPURE's overhead expenses for administration and management of the Fund",32,spacy_sentence
C01246,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"(""Other Subscribers""), (all such offerees being referred to in the aggregate as ""Eligible Offerees"")",14,spacy_sentence
C01247,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"It is anticipated that shares not subscribed for in the Subscription and Community Offering will be offered to certain members of the general public on a best efforts basis through a selected dealers arrangement (the ""Syndicated Community Offering"") (the Subscription Offering, Community Offering and Syndicated Community Offering are collectively referred to as the ""Offering"")",54,spacy_sentence
C01248,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"It is acknowledged that the purchase of Shares in the Offering is subject to the maximum and minimum purchase limitations as described in the Plan and that the Company and the Bank may reject, in whole or in part, any orders received in the Community Offering or Syndicated Community Offering",50,spacy_sentence
C01249,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"The Company will issue the Shares at a purchase price of $10.00 per share (the ""Purchase Price"")",17,spacy_sentence
C01250,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"The Company has filed with the Securities and Exchange Commission (the ""Commission"") a registration statement on Form S-1 (File No. 333- )",22,spacy_sentence
C01251,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"(the ""Registration Statement"") containing a prospectus relating to the Offering for the registration of the Shares under the Securities Act of 1933 (the ""1933 Act""), and has filed such amendments thereof and such amended prospectuses as may have been required to the date hereof",44,spacy_sentence
C01252,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"The term ""Registration Statement"" shall include all exhibits thereto, as amended, including post-effective amendments",14,spacy_sentence
C01253,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"The prospectus, as amended, on file with the Commission at the time the Registration Statement initially became effective is hereinafter called the ""Prospectus,"" except that if any Prospectus is filed by the Company pursuant to Rule 424(b) or (c) of the rules and regulations of the Commission under the 1933 Act (the ""1933 Act Regulations"") differing from the prospectus on file at the time the Registration Statement initially becomes effective, the term ""Prospectus"" shall refer to the prospectus filed pursuant to Rule 424(b) or (c) from and after the time said prospectus is filed with the Commission",97,spacy_sentence
C01254,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"In accordance with Title 12, Parts 575 and 563b of the Code of Federal Regulations (the ""MHC Regulations""), the Company has filed with the Office of Thrift Supervision (the ""OTS"") an Application on Form MHC-2 with respect to the stock issuance (the ""MHC Application""), including the Prospectus and the Valuation Appraisal Report prepared by RP Financial, LC (the ""Appraisal"") and has filed such amendments thereto as may have been required by the OTS",73,spacy_sentence
C01255,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,The MHC Application has been approved by the OTS and the related Prospectus has been authorized for use by the OTS,21,spacy_sentence
C01256,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"On the basis of the representations, warranties, and agreements herein contained, but subject to the terms and conditions herein set forth, the Agent accepts such appointment and agrees to consult with and advise the Company, the MHC and the Bank as to the matters set forth in the letter agreement (""Letter Agreement""), dated November 29, 1999 between the Company and the Agent (a copy of which is attached hereto as Exhibit A)",72,spacy_sentence
C01257,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"It is acknowledged by the Company, the MHC and the Bank that the Agent shall not be required to take or purchase any Shares or be obligated to take any action which is inconsistent with all applicable laws, regulations, decisions or orders",42,spacy_sentence
C01258,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"The obligations of the Agent pursuant to this Agreement (other than those set forth in Sections 2(d), 8 and 9 hereof) shall terminate upon the completion or termination or abandonment of the Plan by the Company or upon termination of the Offering, but in no event later than the date (the ""End Date"") which is 45 days after the Closing Date (as hereinafter defined)",64,spacy_sentence
C01259,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,All fees or expenses due to the Agent but unpaid will be payable to the Agent in next day funds at the earlier of the Closing Date (as hereinafter defined) or the End Date,34,spacy_sentence
C01260,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"In the event the Offering is extended beyond the End Date, the Company, the MHC, the Bank and the Agent may agree to renew this Agreement under mutually acceptable terms",30,spacy_sentence
C01261,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"In the event the Company is unable to sell a minimum of 708,050 Shares within the period herein provided, this Agreement shall terminate and the Company shall refund to any persons who have subscribed for any of the Shares, the full amount which it may have received from them plus accrued interest as set forth in the Prospectus; and none of the parties to this Agreement shall have any obligation to the other parties hereunder, except as set forth in this Section 2 and in Sections 6, 8 and 9 hereof",91,spacy_sentence
C01262,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"In the event the Offering is terminated, the Agent shall be reimbursed for its actual accountable out-of-pocket expenses",18,paragraph
C01263,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"If all conditions precedent to the consummation of the Offering, including, without limitation, the sale of all Shares required by the Plan to be sold, are satisfied, the Company agrees to issue, or have issued, the Shares sold in the Offering and to release for delivery certificates for such Shares on the Closing Date (as hereinafter defined) against payment to the Company by any means authorized by the Plan; provided, however, that no funds shall be released to the Company until the conditions specified in Section 7 hereof shall have been complied with to the reasonable satisfaction of the Agent and their counsel",103,spacy_sentence
