clause_id,source_doc,domain,raw_text,word_count,pattern_label
C003269,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"(jj) All of the loans represented as assets of the Company or the Bank in the Prospectus meet or are exempt from all requirements of federal, state and local law pertaining to lending, including, without limitation, truth in lending (including the requirements of Regulation Z and 12 C.F.R. Part 226), real estate settlement procedures, consumer credit protection, equal credit opportunity and all disclosure laws",64,spacy_sentence
C003270,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"applicable to such loans, except for violations which, if asserted, would not have a Material Adverse Effect on the financial condition, results of operations, or business of the Company and the Bank, taken as a whole",36,paragraph
C003271,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"To the Company's and the Bank's knowledge, there are no affiliations or associations between any member of the FINRA and any of the Company's or the Bank's officers, directors or 5% or greater securityholders, except as set forth in the Registration Statement and the Prospectus",45,spacy_sentence
C003272,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,(ll) The Company has taken all actions necessary to obtain at Closing a Blue Sky Memorandum from Kilpatrick Stockton LLP,20,paragraph
C003273,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"(mm) Any certificates signed by an officer of the Company or the Bank pursuant to the conditions of this Agreement and delivered to the Agent or their counsel that refers to this Agreement shall be deemed to be a representation and warranty by the Company or the Bank, as the case may be, to the Agent as to the matters covered thereby with the same effect as if such representation and warranty were set forth herein",76,spacy_sentence
C003274,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"(nn) The Company and the Bank carry, or are covered by, insurance in such amounts and covering such risks at they deem reasonably adequate for the conduct of their respective businesses and the value of their respective properties",38,paragraph
C003275,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"(oo) Subsequent to the date the Registration Statement is declared effective by the Commission and prior to the Closing Date, except as otherwise may be indicated or contemplated in the Registration Statement, neither the Company nor the Bank has or will have issued any securities or incurred any liability or obligation, direct or contingent, for borrowed money, except borrowings from the same or similar sources indicated in the Prospectus in the ordinary course of its business",76,spacy_sentence
C003276,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,(pp) All Sales Information (as defined in Section 9(a)) used by the Company in connection with the Conversion that is required by the OTS and the Commission to be filed has been filed with and approved by the OTS and the Commission,42,spacy_sentence
C003277,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"(qq) The statistical and market related data contained in any Permitted Free Writing Prospectus, the Prospectus and the Registration Statement are based on or derived from sources which the Company and the Bank believe were reliable and accurate at the time they were filed with the Commission",47,spacy_sentence
C003278,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"No forward-looking statement (within the meaning of Section 27A of the 1933 Act and Section 21E of the 1934 Act) contained in the Registration Statement, the Prospectus, or any Permitted Free Writing Prospectus has been made or reaffirmed without a reasonable basis or has been disclosed other than in good faith",51,spacy_sentence
C003279,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"(rr) Except for the Bank's profit sharing/401(k) plan, neither the Company nor the Bank maintains any other ""pension plan,"" as defined in the Employee Retirement Income Security Act of 1974, as amended (""ERISA"")",33,spacy_sentence
C003280,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"the Company and the Bank, threatened, claims by or on behalf of any Employee Plan, by any employee or beneficiary covered under any such Employee Plan or by any governmental authority, or otherwise involving such Employee Plans or any of their respective fiduciaries (other than for routine claims for benefits)",50,spacy_sentence
C003281,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,Representations and Warranties of the Agent. The Agent represents and warrants to the Company and the Bank as follows,19,numbered_clause
C003282,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,The Agent is a corporation and is validly existing in good standing under the laws of the State of New York with full power and authority to provide the services to be furnished to the Company and the Bank hereunder,40,lettered_subclause
C003283,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The execution and delivery of this Agreement and the consummation of the transactions contemplated hereby have been duly and validly authorized by all necessary action on the part of the Agent, and this Agreement has been duly and validly executed and delivered by the Agent and is a legal, valid and binding agreement of the Agent, enforceable in accordance with its terms, except as the legality, validity, binding nature and enforceability thereof may be limited by (i) bankruptcy, insolvency, moratorium, reorganization, conservatorship, receivership or other similar laws relating to or affecting the enforcement of creditors' rights generally, and (ii) general equity principles regardless of whether such enforceability is considered in a proceeding in equity or at law",117,lettered_subclause
C003284,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"Each of the Agent and its employees, agents and representatives who shall perform any of the services hereunder shall be duly authorized and empowered, and shall have all licenses, approvals and permits necessary to perform such services; and the Agent is a registered selling agent in each of the jurisdictions in which the Shares are to be offered by the Company in reliance upon the Agent as a registered selling agent as set forth in the blue sky memorandum prepared with respect to the Offering",85,lettered_subclause
C003285,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The execution and delivery of this Agreement by the Agent, the consummation of the transactions contemplated hereby and compliance with the terms and provisions hereof will not conflict with, or result in a breach of, any of the terms, provisions or conditions of, or constitute a default (or an event which with notice or lapse of time or both would constitute a default) under, the Articles of Incorporation or Bylaws of the Agent or any agreement, indenture or other instrument to which the Agent is a party or by which it or its property is bound",96,lettered_subclause
C003286,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"No approval of any regulatory or supervisory or other public authority is required in connection with the Agent's execution and delivery of this Agreement, except as may have been received",30,lettered_subclause
C003287,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"There is no suit or proceeding or charge or action before or by any court, regulatory authority or government agency or body or, to the knowledge of the Agent, pending or threatened, which might materially adversely affect the Agent's performance under this Agreement",43,lettered_subclause
C003288,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,Covenants of the Company and the Bank. The Company and the Bank hereby jointly and severally covenant and agree with the Agent as follows,24,numbered_clause
C003289,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The Company will not, at any time after the date the Registration Statement is declared effective, file any amendment or supplement to the Registration Statement without providing the Agent and its counsel an opportunity to review such amendment or supplement or file any amendment or supplement to which amendment or supplement the Agent or its counsel shall reasonably object",59,lettered_subclause
C003290,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,If at any time following issuance of an Issuer-Represented Free Writing Prospectus there occurred or occurs an event or development as a result of which such Issuer Represented Free Writing Prospectus conflicted or would conflict with the information contained in the Registration Statement or included or would include an untrue statement of a material fact or omitted or would omit to state a,63,lettered_subclause
C003291,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"material fact necessary in order to make the statements therein, in light of the circumstances prevailing at the subsequent time, not misleading, the Company has notified or will notify promptly the Agent so that any use of such Issuer-Represented Free Writing Prospectus may cease until it is amended or supplemented and the Company has promptly amended or will promptly amend or supplement such Issuer-Represented Free Writing Prospectus to eliminate or correct such conflict, untrue statement or omission; provided, however, that this covenant shall not apply to any statements or omissions made in reliance upon and in conformity with information furnished in writing to the Company by the Agent expressly for use therein",112,spacy_sentence
C003292,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The Bank will not, at any time after the Form AC is approved by the OTS, file any amendment or supplement to such Form AC without providing the Agent and its counsel an opportunity to review such amendment or supplement or file any amendment or supplement to which amendment or supplement the Agent or its counsel shall reasonably object",59,lettered_subclause
C003293,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The Company will not, at any time after the Holding Company Application is approved by the OTS, file any amendment or supplement to such Holding Company Application without providing the Agent and its counsel an opportunity to review the non-confidential portions of such amendment or supplement or file any amendment or supplement to which amendment or supplement the Agent or its counsel shall reasonably object",65,lettered_subclause
